URN,P8MEA,Year,RankASC,RankDESC,PercentileASC,PercentileDESC
112398,-0.43,2016,2714,794,0.77,0.23
112400,-0.24,2016,2353,1154,0.67,0.33
112401,-0.52,2016,2818,690,0.8,0.2
112378,0.19,2016,914,2594,0.26,0.74
137269,0.18,2016,940,2567,0.27,0.73
112377,-0.47,2016,2766,740,0.79,0.21
137369,-0.03,2016,1694,1814,0.48,0.52
112393,-0.22,2016,2295,1212,0.65,0.35
112385,0.03,2016,1456,2052,0.42,0.59
141041,-0.76,2016,2992,516,0.85,0.15
135632,0.08,2016,1271,2236,0.36,0.64
140406,-1.35,2016,3132,376,0.89,0.11
137252,-0.16,2016,2130,1377,0.61,0.39
141499,-0.59,2016,2892,614,0.82,0.18
136016,-0.26,2016,2392,1116,0.68,0.32
115723,-0.05,2016,1756,1750,0.5,0.5
136474,0.61,2016,88,3418,0.03,0.97
115720,-0.21,2016,2269,1238,0.65,0.35
140011,-0.74,2016,2981,526,0.85,0.15
136725,-0.05,2016,1756,1750,0.5,0.5
136960,0.4,2016,366,3142,0.1,0.9
136623,-0.25,2016,2374,1133,0.68,0.32
137634,0.29,2016,632,2876,0.18,0.82
136527,0.16,2016,1002,2506,0.29,0.71
137217,0.05,2016,1390,2118,0.4,0.6
136772,-0.23,2016,2328,1180,0.66,0.34
136292,0.48,2016,217,3290,0.06,0.94
136578,0.16,2016,1002,2506,0.29,0.71
138421,-0.43,2016,2714,794,0.77,0.23
137387,0.17,2016,968,2539,0.28,0.72
137097,0.01,2016,1532,1975,0.44,0.56
138496,-0.62,2016,2911,596,0.83,0.17
136199,-1.12,2016,3087,420,0.88,0.12
136666,0.46,2016,254,3253,0.07,0.93
137033,0.33,2016,524,2984,0.15,0.85
115774,-0.46,2016,2754,752,0.79,0.21
115775,-0.29,2016,2462,1046,0.7,0.3
137123,0.2,2016,882,2624,0.25,0.75
137690,-1.05,2016,3072,435,0.88,0.12
138746,-0.03,2016,1694,1814,0.48,0.52
136353,0.42,2016,324,3184,0.09,0.91
115772,-0.1,2016,1945,1562,0.55,0.45
115758,0.23,2016,798,2709,0.23,0.77
136767,-0.02,2016,1658,1849,0.47,0.53
136982,-0.23,2016,2328,1180,0.66,0.34
137298,-0.39,2016,2645,862,0.75,0.25
136306,0.52,2016,168,3338,0.05,0.95
136985,0.25,2016,746,2760,0.21,0.79
136874,0.43,2016,302,3206,0.09,0.91
137752,0.01,2016,1532,1975,0.44,0.56
137059,0.07,2016,1306,2201,0.37,0.63
136764,-0.12,2016,2000,1507,0.57,0.43
137382,-0.13,2016,2033,1474,0.58,0.42
115825,-1.94,2016,3348,158,0.95,0.05
131549,-1.86,2016,3326,180,0.95,0.05
115812,-1.92,2016,3344,162,0.95,0.05
138428,-1.9,2016,3338,170,0.95,0.05
117512,-0.23,2016,2328,1180,0.66,0.34
117578,0.02,2016,1493,2014,0.43,0.57
117552,-0.13,2016,2033,1474,0.58,0.42
117515,-0.44,2016,2732,776,0.78,0.22
117518,-0.4,2016,2660,846,0.76,0.24
138286,0.38,2016,412,3094,0.12,0.88
137637,-0.16,2016,2130,1377,0.61,0.39
137757,0.31,2016,575,2932,0.16,0.84
117577,0.19,2016,914,2594,0.26,0.74
136396,0.33,2016,524,2984,0.15,0.85
135938,-0.07,2016,1835,1672,0.52,0.48
137872,0.02,2016,1493,2014,0.43,0.57
117528,-0.6,2016,2898,608,0.83,0.17
117591,-0.08,2016,1876,1631,0.54,0.47
137090,0.47,2016,236,3272,0.07,0.93
117596,-0.38,2016,2630,877,0.75,0.25
139902,-1.42,2016,3152,355,0.9,0.1
138225,-2.16,2016,3390,118,0.97,0.03
136554,0.47,2016,236,3272,0.07,0.93
139416,-0.76,2016,2992,516,0.85,0.15
117504,0.47,2016,236,3272,0.07,0.93
135876,-0.09,2016,1912,1594,0.55,0.45
137002,0.53,2016,158,3349,0.05,0.96
137532,-0.09,2016,1912,1594,0.55,0.45
142051,-0.29,2016,2462,1046,0.7,0.3
117500,-0.14,2016,2070,1437,0.59,0.41
140786,0.69,2016,46,3462,0.01,0.99
138747,0.01,2016,1532,1975,0.44,0.56
117537,0.18,2016,940,2567,0.27,0.73
139154,0.27,2016,688,2819,0.2,0.8
137288,0.6,2016,95,3412,0.03,0.97
136482,0.23,2016,798,2709,0.23,0.77
117557,0.08,2016,1271,2236,0.36,0.64
137895,0.08,2016,1271,2236,0.36,0.64
136607,-0.08,2016,1876,1631,0.54,0.47
139036,-0.01,2016,1619,1888,0.46,0.54
136608,0.16,2016,1002,2506,0.29,0.71
137156,-0.05,2016,1756,1750,0.5,0.5
137110,-0.28,2016,2434,1072,0.69,0.31
138106,0.36,2016,459,3048,0.13,0.87
138042,-0.11,2016,1973,1534,0.56,0.44
117534,0.32,2016,550,2956,0.16,0.84
137656,-0.11,2016,1973,1534,0.56,0.44
138632,-0.07,2016,1835,1672,0.52,0.48
137224,-0.23,2016,2328,1180,0.66,0.34
137938,0.18,2016,940,2567,0.27,0.73
117530,-0.06,2016,1794,1713,0.51,0.49
137792,-0.28,2016,2434,1072,0.69,0.31
136899,0.2,2016,882,2624,0.25,0.75
137985,0.32,2016,550,2956,0.16,0.84
117499,0.16,2016,1002,2506,0.29,0.71
136877,0.07,2016,1306,2201,0.37,0.63
139873,0.07,2016,1306,2201,0.37,0.63
136606,-0.06,2016,1794,1713,0.51,0.49
136973,0.13,2016,1108,2399,0.32,0.68
137339,0.61,2016,88,3418,0.03,0.97
136901,0.54,2016,148,3360,0.04,0.96
138356,0.43,2016,302,3206,0.09,0.91
137914,0.19,2016,914,2594,0.26,0.74
117594,0.26,2016,718,2790,0.2,0.8
138360,0.01,2016,1532,1975,0.44,0.56
137922,0.0,2016,1574,1932,0.45,0.55
138582,0.66,2016,60,3447,0.02,0.98
136609,0.58,2016,112,3394,0.03,0.97
138484,-0.02,2016,1658,1849,0.47,0.53
117538,-0.01,2016,1619,1888,0.46,0.54
140294,0.62,2016,84,3424,0.02,0.98
117525,-0.42,2016,2696,811,0.77,0.23
137270,0.25,2016,746,2760,0.21,0.79
137847,-0.11,2016,1973,1534,0.56,0.44
140037,-0.44,2016,2732,776,0.78,0.22
117555,0.32,2016,550,2956,0.16,0.84
138352,-0.03,2016,1694,1814,0.48,0.52
137038,0.28,2016,659,2848,0.19,0.81
136276,0.47,2016,236,3272,0.07,0.93
136289,0.47,2016,236,3272,0.07,0.93
141004,-0.96,2016,3052,455,0.87,0.13
140049,0.01,2016,1532,1975,0.44,0.56
136922,0.46,2016,254,3253,0.07,0.93
117674,-2.57,2016,3444,62,0.98,0.02
131060,-2.32,2016,3416,90,0.97,0.03
117672,-1.46,2016,3166,342,0.9,0.1
117686,-1.03,2016,3068,439,0.88,0.13
117667,-1.68,2016,3256,251,0.93,0.07
142257,-1.56,2016,3199,308,0.91,0.09
117685,-0.12,2016,2000,1507,0.57,0.43
138485,-1.58,2016,3210,296,0.92,0.08
117679,-2.76,2016,3467,40,0.99,0.01
141251,-1.75,2016,3284,223,0.94,0.06
117665,-1.53,2016,3186,321,0.91,0.09
117669,-1.81,2016,3310,197,0.94,0.06
136012,-0.17,2016,2155,1352,0.61,0.39
135552,0.06,2016,1350,2156,0.39,0.61
140845,-0.14,2016,2070,1437,0.59,0.41
140948,-0.71,2016,2962,544,0.84,0.16
136010,-0.39,2016,2645,862,0.75,0.25
136753,-0.4,2016,2660,846,0.76,0.24
136751,-0.54,2016,2844,664,0.81,0.19
118226,-2.3,2016,3412,96,0.97,0.03
118227,-1.77,2016,3292,215,0.94,0.06
141581,-0.29,2016,2462,1046,0.7,0.3
141166,-0.01,2016,1619,1888,0.46,0.54
120653,0.21,2016,852,2654,0.24,0.76
139180,-0.15,2016,2103,1404,0.6,0.4
139140,0.17,2016,968,2539,0.28,0.72
137572,0.31,2016,575,2932,0.16,0.84
137793,0.41,2016,345,3162,0.1,0.9
136358,0.44,2016,283,3224,0.08,0.92
136350,0.22,2016,825,2682,0.24,0.76
136958,-0.12,2016,2000,1507,0.57,0.43
137213,0.39,2016,388,3118,0.11,0.89
136479,0.12,2016,1138,2369,0.32,0.68
120654,-0.42,2016,2696,811,0.77,0.23
139055,-0.03,2016,1694,1814,0.48,0.52
136491,0.36,2016,459,3048,0.13,0.87
137873,-0.63,2016,2920,586,0.83,0.17
135666,-1.05,2016,3072,435,0.88,0.12
136282,-0.24,2016,2353,1154,0.67,0.33
138754,-0.49,2016,2788,718,0.8,0.2
136968,0.05,2016,1390,2118,0.4,0.6
138638,0.42,2016,324,3184,0.09,0.91
137667,0.45,2016,268,3238,0.08,0.92
138783,-0.2,2016,2246,1260,0.64,0.36
142262,0.28,2016,659,2848,0.19,0.81
137166,0.35,2016,480,3028,0.14,0.86
136537,-0.37,2016,2614,893,0.75,0.25
137447,-0.52,2016,2818,690,0.8,0.2
140950,-0.27,2016,2410,1097,0.69,0.31
120713,-0.59,2016,2892,614,0.82,0.18
136871,-0.42,2016,2696,811,0.77,0.23
120645,-0.17,2016,2155,1352,0.61,0.39
135565,-0.03,2016,1694,1814,0.48,0.52
135564,-0.43,2016,2714,794,0.77,0.23
136194,0.49,2016,202,3304,0.06,0.94
135563,0.31,2016,575,2932,0.16,0.84
136315,0.4,2016,366,3142,0.1,0.9
138665,0.01,2016,1532,1975,0.44,0.56
120655,0.01,2016,1532,1975,0.44,0.56
136044,0.06,2016,1350,2156,0.39,0.61
139623,-0.17,2016,2155,1352,0.61,0.39
139168,-0.44,2016,2732,776,0.78,0.22
137135,-0.07,2016,1835,1672,0.52,0.48
138839,0.16,2016,1002,2506,0.29,0.71
136217,-0.74,2016,2981,526,0.85,0.15
138757,-0.03,2016,1694,1814,0.48,0.52
139304,-0.1,2016,1945,1562,0.55,0.45
120642,0.24,2016,774,2734,0.22,0.78
137600,0.32,2016,550,2956,0.16,0.84
138755,-0.28,2016,2434,1072,0.69,0.31
141391,-0.81,2016,3008,498,0.86,0.14
137282,0.41,2016,345,3162,0.1,0.9
136624,0.27,2016,688,2819,0.2,0.8
136476,-0.81,2016,3008,498,0.86,0.14
136415,0.27,2016,688,2819,0.2,0.8
138756,-0.54,2016,2844,664,0.81,0.19
142136,-2.06,2016,3372,134,0.96,0.04
141253,-1.87,2016,3329,178,0.95,0.05
134228,-2.14,2016,3387,120,0.97,0.03
120754,-1.97,2016,3356,151,0.96,0.04
131277,-2.19,2016,3399,108,0.97,0.03
139316,-2.91,2016,3479,28,0.99,0.01
120750,-1.87,2016,3329,178,0.95,0.05
138758,-0.05,2016,1756,1750,0.5,0.5
121170,-0.1,2016,1945,1562,0.55,0.45
121188,-0.34,2016,2562,945,0.73,0.27
140534,0.04,2016,1420,2086,0.41,0.59
121164,0.22,2016,825,2682,0.24,0.76
121159,0.11,2016,1166,2342,0.33,0.67
141331,0.16,2016,1002,2506,0.29,0.71
135904,-0.51,2016,2807,700,0.8,0.2
141269,0.22,2016,825,2682,0.24,0.76
140364,0.37,2016,435,3072,0.12,0.88
137431,0.25,2016,746,2760,0.21,0.79
121182,0.19,2016,914,2594,0.26,0.74
137092,0.38,2016,412,3094,0.12,0.88
139204,-0.47,2016,2766,740,0.79,0.21
139572,0.11,2016,1166,2342,0.33,0.67
138759,-0.16,2016,2130,1377,0.61,0.39
121163,0.12,2016,1138,2369,0.32,0.68
121219,0.02,2016,1493,2014,0.43,0.57
138039,0.1,2016,1198,2308,0.34,0.66
140188,0.68,2016,50,3457,0.01,0.99
142059,-0.55,2016,2856,652,0.81,0.19
139311,0.16,2016,1002,2506,0.29,0.71
139058,0.01,2016,1532,1975,0.44,0.56
141177,0.01,2016,1532,1975,0.44,0.56
136202,-0.49,2016,2788,718,0.8,0.2
121168,0.27,2016,688,2819,0.2,0.8
121160,-0.41,2016,2677,830,0.76,0.24
137541,0.0,2016,1574,1932,0.45,0.55
121212,0.3,2016,602,2905,0.17,0.83
138918,0.1,2016,1198,2308,0.34,0.66
121154,-0.22,2016,2295,1212,0.65,0.35
141268,-0.05,2016,1756,1750,0.5,0.5
137913,0.33,2016,524,2984,0.15,0.85
121169,-0.17,2016,2155,1352,0.61,0.39
135650,-0.18,2016,2182,1325,0.62,0.38
136187,-0.1,2016,1945,1562,0.55,0.45
136186,0.1,2016,1198,2308,0.34,0.66
138829,0.41,2016,345,3162,0.1,0.9
140557,0.32,2016,550,2956,0.16,0.84
142058,-0.23,2016,2328,1180,0.66,0.34
137621,0.39,2016,388,3118,0.11,0.89
121157,-0.47,2016,2766,740,0.79,0.21
136515,0.06,2016,1350,2156,0.39,0.61
121162,-0.15,2016,2103,1404,0.6,0.4
141395,0.07,2016,1306,2201,0.37,0.63
139487,0.07,2016,1306,2201,0.37,0.63
136204,0.01,2016,1532,1975,0.44,0.56
121180,0.2,2016,882,2624,0.25,0.75
141086,-0.27,2016,2410,1097,0.69,0.31
137949,-0.2,2016,2246,1260,0.64,0.36
136481,0.53,2016,158,3349,0.05,0.96
137461,-0.14,2016,2070,1437,0.59,0.41
135119,-1.57,2016,3205,302,0.91,0.09
121256,-1.78,2016,3300,208,0.94,0.06
121254,-1.89,2016,3333,174,0.95,0.05
138858,-0.29,2016,2462,1046,0.7,0.3
137086,0.23,2016,798,2709,0.23,0.77
135317,0.25,2016,746,2760,0.21,0.79
137087,-0.15,2016,2103,1404,0.6,0.4
137089,0.04,2016,1420,2086,0.41,0.59
137878,-0.1,2016,1945,1562,0.55,0.45
135306,-0.24,2016,2353,1154,0.67,0.33
139373,-0.73,2016,2974,532,0.85,0.15
138073,-0.28,2016,2434,1072,0.69,0.31
138214,0.03,2016,1456,2052,0.42,0.59
139100,-0.2,2016,2246,1260,0.64,0.36
139988,-0.11,2016,1973,1534,0.56,0.44
136489,0.07,2016,1306,2201,0.37,0.63
138030,-0.43,2016,2714,794,0.77,0.23
135966,-0.31,2016,2504,1004,0.71,0.29
135967,-0.6,2016,2898,608,0.83,0.17
138932,0.26,2016,718,2790,0.2,0.8
139957,-0.43,2016,2714,794,0.77,0.23
122066,-0.34,2016,2562,945,0.73,0.27
139060,-0.41,2016,2677,830,0.76,0.24
139158,0.06,2016,1350,2156,0.39,0.61
136201,0.01,2016,1532,1975,0.44,0.56
137613,-0.31,2016,2504,1004,0.71,0.29
137049,-0.25,2016,2374,1133,0.68,0.32
137614,-0.21,2016,2269,1238,0.65,0.35
134814,0.37,2016,435,3072,0.12,0.88
136299,0.27,2016,688,2819,0.2,0.8
140510,-0.07,2016,1835,1672,0.52,0.48
138235,-0.11,2016,1973,1534,0.56,0.44
142063,0.02,2016,1493,2014,0.43,0.57
139013,-0.82,2016,3014,494,0.86,0.14
139690,-0.53,2016,2830,676,0.81,0.19
137912,0.38,2016,412,3094,0.12,0.88
136976,0.27,2016,688,2819,0.2,0.8
136488,0.3,2016,602,2905,0.17,0.83
122100,-0.09,2016,1912,1594,0.55,0.45
139819,0.2,2016,882,2624,0.25,0.75
136948,-0.53,2016,2830,676,0.81,0.19
122059,0.06,2016,1350,2156,0.39,0.61
139961,-0.35,2016,2582,926,0.74,0.26
140436,-1.42,2016,3152,355,0.9,0.1
140277,-1.71,2016,3268,238,0.93,0.07
122162,-1.9,2016,3338,170,0.95,0.05
141791,-2.29,2016,3410,98,0.97,0.03
138634,-2.33,2016,3420,88,0.98,0.03
137354,-1.65,2016,3242,265,0.92,0.08
122355,-0.55,2016,2856,652,0.81,0.19
122374,0.01,2016,1532,1975,0.44,0.56
135619,0.46,2016,254,3253,0.07,0.93
122360,-0.41,2016,2677,830,0.76,0.24
137598,-0.71,2016,2962,544,0.84,0.16
140002,-0.46,2016,2754,752,0.79,0.21
137457,-0.04,2016,1726,1782,0.49,0.51
122362,-0.07,2016,1835,1672,0.52,0.48
122328,-0.33,2016,2542,964,0.73,0.27
122363,-0.2,2016,2246,1260,0.64,0.36
137746,0.02,2016,1493,2014,0.43,0.57
135886,-0.46,2016,2754,752,0.79,0.21
122358,0.06,2016,1350,2156,0.39,0.61
122351,0.17,2016,968,2539,0.28,0.72
122356,0.31,2016,575,2932,0.16,0.84
141814,-0.13,2016,2033,1474,0.58,0.42
132771,-2.91,2016,3479,28,0.99,0.01
122382,-1.73,2016,3277,230,0.93,0.07
122389,-2.32,2016,3416,90,0.97,0.03
122390,-1.1,2016,3082,424,0.88,0.12
138499,0.18,2016,940,2567,0.27,0.73
137919,0.19,2016,914,2594,0.26,0.74
142024,-0.33,2016,2542,964,0.73,0.27
141146,0.19,2016,914,2594,0.26,0.74
138289,0.13,2016,1108,2399,0.32,0.68
123236,-0.18,2016,2182,1325,0.62,0.38
139146,-0.25,2016,2374,1133,0.68,0.32
137970,0.49,2016,202,3304,0.06,0.94
123245,-0.4,2016,2660,846,0.76,0.24
137936,-0.1,2016,1945,1562,0.55,0.45
141069,0.03,2016,1456,2052,0.42,0.59
138490,0.38,2016,412,3094,0.12,0.88
137993,0.19,2016,914,2594,0.26,0.74
123257,-0.2,2016,2246,1260,0.64,0.36
137921,0.4,2016,366,3142,0.1,0.9
138897,-0.27,2016,2410,1097,0.69,0.31
138210,-0.03,2016,1694,1814,0.48,0.52
123244,-0.03,2016,1694,1814,0.48,0.52
140580,-0.31,2016,2504,1004,0.71,0.29
137140,0.0,2016,1574,1932,0.45,0.55
137976,0.36,2016,459,3048,0.13,0.87
123255,-0.29,2016,2462,1046,0.7,0.3
138667,0.15,2016,1035,2472,0.3,0.71
138817,0.0,2016,1574,1932,0.45,0.55
142104,0.13,2016,1108,2399,0.32,0.68
135365,-0.11,2016,1973,1534,0.56,0.44
135675,0.8,2016,18,3490,0.01,1.0
136261,0.26,2016,718,2790,0.2,0.8
138762,-0.14,2016,2070,1437,0.59,0.41
139528,-0.29,2016,2462,1046,0.7,0.3
140886,-0.1,2016,1945,1562,0.55,0.45
137357,0.22,2016,825,2682,0.24,0.76
142218,0.1,2016,1198,2308,0.34,0.66
140875,-0.14,2016,2070,1437,0.59,0.41
123238,-0.17,2016,2155,1352,0.61,0.39
123331,-1.81,2016,3310,197,0.94,0.06
123329,-1.03,2016,3068,439,0.88,0.13
136839,0.12,2016,1138,2369,0.32,0.68
136851,0.2,2016,882,2624,0.25,0.75
137285,-0.01,2016,1619,1888,0.46,0.54
138375,0.51,2016,179,3328,0.05,0.95
139655,0.3,2016,602,2905,0.17,0.83
137193,-0.25,2016,2374,1133,0.68,0.32
136916,0.48,2016,217,3290,0.06,0.94
123881,-0.17,2016,2155,1352,0.61,0.39
140416,-0.01,2016,1619,1888,0.46,0.54
136913,0.27,2016,688,2819,0.2,0.8
123862,-0.03,2016,1694,1814,0.48,0.52
136917,0.14,2016,1072,2435,0.31,0.69
123883,0.49,2016,202,3304,0.06,0.94
136295,0.57,2016,121,3386,0.03,0.97
136294,0.08,2016,1271,2236,0.36,0.64
123879,-0.65,2016,2926,580,0.83,0.17
123869,-0.25,2016,2374,1133,0.68,0.32
136783,0.5,2016,190,3318,0.05,0.95
136639,0.0,2016,1574,1932,0.45,0.55
136894,-0.43,2016,2714,794,0.77,0.23
123878,-0.42,2016,2696,811,0.77,0.23
137202,0.15,2016,1035,2472,0.3,0.71
137313,0.6,2016,95,3412,0.03,0.97
137080,-0.12,2016,2000,1507,0.57,0.43
136193,-0.29,2016,2462,1046,0.7,0.3
123893,-0.06,2016,1794,1713,0.51,0.49
136791,0.06,2016,1350,2156,0.39,0.61
137203,-0.32,2016,2524,983,0.72,0.28
137192,-0.21,2016,2269,1238,0.65,0.35
123938,-1.72,2016,3273,234,0.93,0.07
123940,-1.39,2016,3142,366,0.9,0.1
123939,-2.66,2016,3456,50,0.99,0.01
141236,0.01,2016,1532,1975,0.44,0.56
138274,-0.37,2016,2614,893,0.75,0.25
124851,-0.3,2016,2484,1022,0.71,0.29
136998,0.16,2016,1002,2506,0.29,0.71
136990,0.31,2016,575,2932,0.16,0.84
138162,-0.26,2016,2392,1116,0.68,0.32
138373,-0.26,2016,2392,1116,0.68,0.32
124846,0.19,2016,914,2594,0.26,0.74
136827,0.29,2016,632,2876,0.18,0.82
136416,0.39,2016,388,3118,0.11,0.89
137218,0.08,2016,1271,2236,0.36,0.64
137134,0.26,2016,718,2790,0.2,0.8
136834,0.42,2016,324,3184,0.09,0.91
137321,-0.37,2016,2614,893,0.75,0.25
136918,0.0,2016,1574,1932,0.45,0.55
136271,0.23,2016,798,2709,0.23,0.77
137208,0.25,2016,746,2760,0.21,0.79
138250,-0.02,2016,1658,1849,0.47,0.53
136453,-0.04,2016,1726,1782,0.49,0.51
136969,-0.13,2016,2033,1474,0.58,0.42
124856,-0.09,2016,1912,1594,0.55,0.45
139867,-0.14,2016,2070,1437,0.59,0.41
140669,0.06,2016,1350,2156,0.39,0.61
124840,0.38,2016,412,3094,0.12,0.88
139403,-0.67,2016,2934,574,0.84,0.16
137674,-0.2,2016,2246,1260,0.64,0.36
138506,0.09,2016,1238,2269,0.35,0.65
136438,-0.17,2016,2155,1352,0.61,0.39
137849,-0.28,2016,2434,1072,0.69,0.31
124861,0.58,2016,112,3394,0.03,0.97
136322,0.54,2016,148,3360,0.04,0.96
138273,-0.19,2016,2214,1292,0.63,0.37
137055,0.32,2016,550,2956,0.16,0.84
140032,-0.2,2016,2246,1260,0.64,0.36
136757,0.19,2016,914,2594,0.26,0.74
124818,-0.4,2016,2660,846,0.76,0.24
124853,-0.07,2016,1835,1672,0.52,0.48
137901,0.35,2016,480,3028,0.14,0.86
141639,0.36,2016,459,3048,0.13,0.87
136782,0.23,2016,798,2709,0.23,0.77
124802,0.01,2016,1532,1975,0.44,0.56
139288,-0.37,2016,2614,893,0.75,0.25
137459,-1.43,2016,3156,351,0.9,0.1
137433,-1.47,2016,3170,337,0.9,0.1
125315,0.63,2016,79,3428,0.02,0.98
125271,0.02,2016,1493,2014,0.43,0.57
125264,-0.01,2016,1619,1888,0.46,0.54
137735,0.0,2016,1574,1932,0.45,0.55
125266,-0.24,2016,2353,1154,0.67,0.33
138491,0.18,2016,940,2567,0.27,0.73
137906,-0.05,2016,1756,1750,0.5,0.5
125249,-0.02,2016,1658,1849,0.47,0.53
134120,-0.16,2016,2130,1377,0.61,0.39
136828,0.16,2016,1002,2506,0.29,0.71
125308,0.17,2016,968,2539,0.28,0.72
137595,0.25,2016,746,2760,0.21,0.79
140650,-0.22,2016,2295,1212,0.65,0.35
139486,-0.1,2016,1945,1562,0.55,0.45
137003,-0.08,2016,1876,1631,0.54,0.47
136906,0.26,2016,718,2790,0.2,0.8
125259,0.36,2016,459,3048,0.13,0.87
136534,0.17,2016,968,2539,0.28,0.72
139151,0.69,2016,46,3462,0.01,0.99
139193,0.4,2016,366,3142,0.1,0.9
142314,0.26,2016,718,2790,0.2,0.8
137855,0.31,2016,575,2932,0.16,0.84
136833,-0.04,2016,1726,1782,0.49,0.51
139948,0.3,2016,602,2905,0.17,0.83
141200,-0.29,2016,2462,1046,0.7,0.3
132268,0.08,2016,1271,2236,0.36,0.64
137116,0.16,2016,1002,2506,0.29,0.71
138765,0.09,2016,1238,2269,0.35,0.65
125273,-0.15,2016,2103,1404,0.6,0.4
142315,-0.02,2016,1658,1849,0.47,0.53
125281,0.26,2016,718,2790,0.2,0.8
125257,0.17,2016,968,2539,0.28,0.72
137019,0.09,2016,1238,2269,0.35,0.65
137736,0.42,2016,324,3184,0.09,0.91
125279,0.09,2016,1238,2269,0.35,0.65
137137,-0.56,2016,2868,640,0.82,0.18
125275,1.08,2016,6,3502,0.0,1.0
125278,0.58,2016,112,3394,0.03,0.97
125302,0.69,2016,46,3462,0.01,0.99
125311,0.73,2016,33,3474,0.01,0.99
125276,0.59,2016,102,3404,0.03,0.97
125312,0.34,2016,498,3008,0.14,0.86
136529,0.17,2016,968,2539,0.28,0.72
137237,0.32,2016,550,2956,0.16,0.84
125252,0.05,2016,1390,2118,0.4,0.6
136832,0.26,2016,718,2790,0.2,0.8
140117,0.13,2016,1108,2399,0.32,0.68
138928,-0.05,2016,1756,1750,0.5,0.5
125268,-0.01,2016,1619,1888,0.46,0.54
136531,0.39,2016,388,3118,0.11,0.89
125314,-0.1,2016,1945,1562,0.55,0.45
139993,0.47,2016,236,3272,0.07,0.93
137314,0.19,2016,914,2594,0.26,0.74
125476,-1.97,2016,3356,151,0.96,0.04
141147,-1.75,2016,3284,223,0.94,0.06
125482,-1.77,2016,3292,215,0.94,0.06
125459,-0.22,2016,2295,1212,0.65,0.35
125454,0.13,2016,1108,2399,0.32,0.68
125461,-1.68,2016,3256,251,0.93,0.07
125480,-1.68,2016,3256,251,0.93,0.07
125455,-0.89,2016,3035,472,0.87,0.13
125457,-1.77,2016,3292,215,0.94,0.06
125464,-2.56,2016,3443,64,0.98,0.02
125458,-0.9,2016,3039,468,0.87,0.13
138766,-3.31,2016,3498,9,1.0,0.0
125481,-1.77,2016,3292,215,0.94,0.06
137172,0.04,2016,1420,2086,0.41,0.59
136622,0.2,2016,882,2624,0.25,0.75
137781,0.34,2016,498,3008,0.14,0.86
136587,0.11,2016,1166,2342,0.33,0.67
125764,-0.12,2016,2000,1507,0.57,0.43
137770,0.07,2016,1306,2201,0.37,0.63
137691,-0.41,2016,2677,830,0.76,0.24
137766,0.37,2016,435,3072,0.12,0.88
136986,-0.19,2016,2214,1292,0.63,0.37
137771,0.37,2016,435,3072,0.12,0.88
137079,-0.21,2016,2269,1238,0.65,0.35
140371,-0.52,2016,2818,690,0.8,0.2
138644,-0.49,2016,2788,718,0.8,0.2
136991,0.04,2016,1420,2086,0.41,0.59
137767,0.43,2016,302,3206,0.09,0.91
125747,0.32,2016,550,2956,0.16,0.84
125734,0.16,2016,1002,2506,0.29,0.71
137302,0.33,2016,524,2984,0.15,0.85
141744,0.09,2016,1238,2269,0.35,0.65
141277,0.37,2016,435,3072,0.12,0.88
139667,-1.79,2016,3304,203,0.94,0.06
136907,0.16,2016,1002,2506,0.29,0.71
139936,-0.25,2016,2374,1133,0.68,0.32
125748,0.12,2016,1138,2369,0.32,0.68
136158,-0.82,2016,3014,494,0.86,0.14
136459,0.2,2016,882,2624,0.25,0.75
139937,0.08,2016,1271,2236,0.36,0.64
136595,0.28,2016,659,2848,0.19,0.81
125755,0.05,2016,1390,2118,0.4,0.6
141836,0.09,2016,1238,2269,0.35,0.65
138767,0.45,2016,268,3238,0.08,0.92
125738,0.54,2016,148,3360,0.04,0.96
137235,0.5,2016,190,3318,0.05,0.95
137236,-0.12,2016,2000,1507,0.57,0.43
136786,0.09,2016,1238,2269,0.35,0.65
125756,-0.12,2016,2000,1507,0.57,0.43
125801,-1.86,2016,3326,180,0.95,0.05
125794,-0.74,2016,2981,526,0.85,0.15
125795,-3.1,2016,3492,15,1.0,0.0
125806,-1.78,2016,3300,208,0.94,0.06
132202,-1.59,2016,3215,292,0.92,0.08
131521,-1.7,2016,3265,242,0.93,0.07
137096,-0.03,2016,1694,1814,0.48,0.52
126081,-0.45,2016,2744,762,0.78,0.22
140472,0.34,2016,498,3008,0.14,0.86
126069,-0.35,2016,2582,926,0.74,0.26
126096,0.13,2016,1108,2399,0.32,0.68
140106,-0.19,2016,2214,1292,0.63,0.37
140105,0.15,2016,1035,2472,0.3,0.71
126093,0.15,2016,1035,2472,0.3,0.71
126087,0.33,2016,524,2984,0.15,0.85
140713,0.29,2016,632,2876,0.18,0.82
126080,0.28,2016,659,2848,0.19,0.81
126065,0.12,2016,1138,2369,0.32,0.68
137263,0.29,2016,632,2876,0.18,0.82
126098,0.07,2016,1306,2201,0.37,0.63
126071,0.15,2016,1035,2472,0.3,0.71
126088,0.1,2016,1198,2308,0.34,0.66
135745,-0.45,2016,2744,762,0.78,0.22
135760,-0.27,2016,2410,1097,0.69,0.31
126066,0.65,2016,68,3438,0.02,0.98
126084,-0.02,2016,1658,1849,0.47,0.53
126085,0.04,2016,1420,2086,0.41,0.59
